Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
51227088,"The Splendid and the Vile: A Saga of Churchill, Family, and Defiance During the Blitz",Erik Larson,"Larson, Erik",,"=""""","=""""",0,4.29,Crown Publishing Group (NY),Hardcover,585,2020,2020,,2019/12/06,to-read,to-read (#188),to-read,,,,0,0
51187948,"The Splendid and the Vile: A Saga of Churchill, Family, and Defiance During the Blitz",Erik Larson,"Larson, Erik",,"=""""","=""""",0,4.29,Crown,Kindle Edition,546,2020,2020,,2019/10/07,to-read,to-read (#167),to-read,,,,0,0
55990,Walden Two,B.F. Skinner,"Skinner, B.F.",,"=""0872207781""","=""9780872207783""",0,3.52,"Hackett Publishing Company, Inc.",Paperback,320,2005,1948,,2020/02/11,to-read,to-read (#259),to-read,,,,0,0
46263943,Real Life,Brandon  Taylor,"Taylor, Brandon",,"=""0525538887""","=""9780525538882""",0,3.83,Riverhead Books,Hardcover,329,2020,2020,,2020/02/10,to-read,to-read (#258),to-read,,,,0,0
51014619,Good Economics for Hard Times: Better Answers to Our Biggest Problems,Abhijit V. Banerjee,"Banerjee, Abhijit V.",Esther Duflo,"=""""","=""""",0,4.24,PublicAffairs,Kindle Edition,417,2019,2019,,2019/11/11,to-read,to-read (#182),to-read,,,,0,0
2199,Team of Rivals: The Political Genius of Abraham Lincoln,Doris Kearns Goodwin,"Goodwin, Doris Kearns",,"=""""","=""""",0,4.27,Simon & Schuster,Paperback,916,2006,2005,,2020/02/03,to-read,to-read (#257),to-read,,,,0,0
23492717,The Making of Asian America: A History,Erika  Lee,"Lee, Erika",,"=""1476739404""","=""9781476739403""",0,4.32,Simon  Schuster,Hardcover,528,2015,2015,,2020/02/03,to-read,to-read (#256),to-read,,,,0,0
20588662,"An Indigenous Peoples' History of the United States (ReVisioning American History, #3)",Roxanne Dunbar-Ortiz,"Dunbar-Ortiz, Roxanne",,"=""080700040X""","=""9780807000403""",0,4.37,Beacon Press,Hardcover,296,2014,2014,,2020/02/03,to-read,to-read (#255),to-read,,,,0,0
43708708,White Fragility: Why It’s So Hard for White People to Talk About Racism,Robin DiAngelo,"DiAngelo, Robin","Michael Eric Dyson, Manon Smits, Rob Kuitenbrouwer, Amy Landon","=""0807071161""","=""9780807071168""",0,4.19,Beacon Press,Audiobook,0,2018,2018,,2020/02/03,to-read,to-read (#254),to-read,,,,0,0
35883430,I'm Still Here: Black Dignity in a World Made for Whiteness,Austin Channing Brown,"Brown, Austin Channing",,"=""""","=""""",0,4.39,Convergent Books,Hardcover,185,2018,2018,,2020/02/03,to-read,to-read (#253),to-read,,,,0,0
11516299,"West by West: My Charmed, Tormented Life",Jerry     West,"West, Jerry",Jonathan Coleman,"=""031605349X""","=""9780316053495""",0,3.83,"Little, Brown and Company",Hardcover,338,2011,2011,,2020/02/01,to-read,to-read (#252),to-read,,,,0,0
980438,"All Available Boats: The Evacuation of Manhattan Island on September 11, 2001",Mike Magee,"Magee, Mike",,"=""1889793116""","=""9781889793115""",0,3.97,Spencer Books,Paperback,140,2002,2002,,2020/02/01,to-read,to-read (#251),to-read,,,,0,0
45046527,American Dirt,Jeanine Cummins,"Cummins, Jeanine",,"=""""","=""""",0,4.37,Flatiron Books,Hardcover,459,2020,2020,,2020/02/01,to-read,to-read (#250),to-read,,,,0,0
49480882,Bubble in the Sun: The Florida Boom of the 1920s and How It Brought on the Great Depression,Christopher  Knowlton,"Knowlton, Christopher",,"=""1982128372""","=""9781982128371""",0,3.98,Simon  Schuster,Hardcover,432,2020,2020,,2020/02/01,to-read,to-read (#249),to-read,,,,0,0
42980338,"Extreme Economies: Survival, Failure, Future – Lessons from the World’s Limits",Richard Davies,"Davies, Richard",,"=""1787631990""","=""9781787631991""",0,4.20,Bantam Press,Hardcover,320,2019,2020,,2020/02/01,to-read,to-read (#248),to-read,,,,0,0
41837835,Radical Candor: Be a Kickass Boss Without Losing Your Humanity,Kim Malone Scott,"Scott, Kim Malone",,"=""""","=""9781427283139""",4,4.09,Macmillan Audio,Audiobook,,2017,2017,,2020/01/31,"audiobook, library, overdrive, business, nonfiction","audiobook (#105), library (#112), overdrive (#81), business (#2), nonfiction (#7)",read,,,,2,0
45553638,Tightrope: Americans Reaching for Hope,Nicholas D. Kristof,"Kristof, Nicholas D.",Sheryl WuDunn,"=""0525655085""","=""9780525655084""",0,4.29,Knopf Publishing Group,Hardcover,304,2020,2020,,2020/01/26,to-read,to-read (#246),to-read,,,,0,0
2219076,"April 4, 1968: Martin Luther King, Jr.'s Death and How It Changed America",Michael Eric Dyson,"Dyson, Michael Eric",,"=""0465002129""","=""9780465002122""",4,3.79,Civitas Books,Hardcover,304,2008,2008,,2020/01/24,"audiobook, biography, library, nonfiction, overdrive","audiobook (#104), biography (#3), library (#111), nonfiction (#6), overdrive (#80)",read,,,,1,0
10357675,A First-Rate Madness: Uncovering the Links Between Leadership and Mental Illness,S. Nassir Ghaemi,"Ghaemi, S. Nassir",,"=""1594202958""","=""9781594202957""",0,3.71,Penguin Press,Hardcover,340,2011,2011,,2020/01/22,to-read,to-read (#245),to-read,,,,0,0
20359768,The Hard Thing About Hard Things: Building a Business When There Are No Easy Answers,Ben Horowitz,"Horowitz, Ben",Kevin Kenerly,"=""0062347993""","=""9780062347992""",4,4.23,HarperAudio,Audiobook,,2014,2014,,2020/01/20,"audiobook, library, overdrive, nonfiction, business","audiobook (#103), library (#110), overdrive (#79), nonfiction (#5), business (#1)",read,,,,2,0
45767533,Resilient Management,Lara   Hogan,"Hogan, Lara",,"=""1937557820""","=""9781937557829""",5,4.41,A Book Apart,Paperback,105,2019,,,2020/01/17,"hoopla, library, audiobook, management, nonfiction","hoopla (#16), library (#109), audiobook (#102), management (#2), nonfiction (#4)",read,,,,1,0
6570502,Switch: How to Change Things When Change Is Hard,Chip Heath,"Heath, Chip",Dan Heath,"=""0385528752""","=""9780385528757""",0,4.03,Currency,Hardcover,320,2010,2010,,2020/01/17,to-read,to-read (#244),to-read,,,,0,0
28455780,Moneyball for Government,Jim Nussle,"Nussle, Jim",Peter Orzsag,"=""""","=""""",0,3.15,Disruption Books,Kindle Edition,296,2015,2014,,2018/12/18,,,read,,,,1,0
36204378,The Book of Why: The New Science of Cause and Effect,Judea Pearl,"Pearl, Judea",Dana Mackenzie,"=""046509760X""","=""9780465097609""",0,3.93,Basic Books,Hardcover,432,2018,2018,,2020/01/11,to-read,to-read (#243),to-read,,,,0,0
31158752,The Gatekeepers: How the White House Chiefs of Staff Define Every Presidency,Chris Whipple,"Whipple, Chris",,"=""1524722960""","=""9781524722968""",0,4.28,Books on Tape,Audio CD,,2017,2017,,2020/01/09,to-read,to-read (#242),to-read,,,,0,0
43160250,Can't Hurt Me: Master Your Mind and Defy the Odds,David Goggins,"Goggins, David",Adam Skolnick,"=""""","=""""",2,4.36,Lioncrest Publishing,Audible Audio,366,2018,2018,,2020/01/08,"audiobook, audible, nonfiction, biography","audiobook (#100), audible (#11), nonfiction (#2), biography (#2)",read,"I really didn't like this book. Outside of a few decent life lessons (push yourself out of your comfort zone), the book was over the top, and the author came off as selfish and not willing to learn. To continuously put yourself in positions of harm is dangerous. Yes, he made it through. Fortunately, he had support systems that helped get him to a hospital and care for him. I appreciated his advice about how to find time to get into shape - like riding a bike to work, running at lunch time, etc. He also got divorced several times and makes no mention of his child, even when he's lying on his perceived death bed. The misogynistic language was also unnecessary and  ruined parts of the book that might have otherwise had good pieces of advice.<br/><br/>No doubt he overcame extremely difficult life experiences - ones that I thankfully can't relate to - but I just don't know that the things he learned translate well, or are necessarily good advice ultimately. It is only at the end when he finally realizes he needs to calm down and not completely overdo things without any preparation that it seems like he finally thrives and finds comfort in his life.<br/><br/>The audiobook commentary was a neat idea, but not well executed. The things they talked about during the ""podcast"" sections could have been included in the book, or they weren't all that interesting. It didn't add much for me.",,,1,0
15824358,The First 90 Days: Critical Success Strategies for New Leaders at All Levels,Michael D. Watkins,"Watkins, Michael D.",,"=""1422188612""","=""9781422188613""",0,3.86,Harvard Business Review Press,Hardcover,304,2013,2003,,2020/01/04,to-read,to-read (#241),to-read,,,,0,0
44286534,You Look Like a Thing and I Love You: How Artificial Intelligence Works and Why It's Making the World a Weirder Place,Janelle Shane,"Shane, Janelle",,"=""0316525243""","=""9780316525244""",0,4.18,Voracious,Hardcover,272,2019,2019,,2020/01/04,to-read,to-read (#240),to-read,,,,0,0
16158542,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Daniel James Brown,"Brown, Daniel James",,"=""067002581X""","=""9780670025817""",0,4.37,Viking,Hardcover,404,2013,2013,,2020/01/04,to-read,to-read (#239),to-read,,,,0,0
48657688,The Housekeeper,Natalie Barelli,"Barelli, Natalie",,"=""""","=""""",0,3.92,Furphies Press,Kindle Edition,324,2019,2019,,2020/01/02,to-read,to-read (#238),to-read,,,,0,0
45993328,Don't Believe a Word: The Surprising Truth About Language,David Shariatmadari,"Shariatmadari, David",,"=""1324004258""","=""9781324004257""",0,3.75,W. W. Norton  Company,Hardcover,336,2020,2019,,2020/01/02,to-read,to-read (#237),to-read,,,,0,0
45007872,97 Things Every Engineering Manager Should Know: Collective Wisdom from the Experts,Camille Fournier,"Fournier, Camille",,"=""1492050903""","=""9781492050902""",0,3.67,O'Reilly Media,Paperback,296,2019,,,2020/01/02,to-read,to-read (#236),to-read,,,,0,0
43345615,The Outlaw Ocean: Journeys Across the Last Untamed Frontier,Ian Urbina,"Urbina, Ian",,"=""0451492943""","=""9780451492944""",0,4.36,Knopf Publishing Group,Hardcover,560,2019,2019,,2020/01/01,to-read,to-read (#235),to-read,,,,0,0
45186565,Uncanny Valley: A Memoir,Anna Wiener,"Wiener, Anna",,"=""0374278016""","=""9780374278014""",0,3.65,MCD,Hardcover,281,2020,2020,,2020/01/01,to-read,to-read (#234),to-read,,,,0,0
36484703,Prediction Machines: The Simple Economics of Artificial Intelligence,Ajay Agrawal,"Agrawal, Ajay","Joshua Gans, Avi Goldfarb","=""""","=""""",0,3.88,Harvard Business Review Press,Kindle Edition,250,2018,2018,,2019/12/31,to-read,to-read (#233),to-read,,,,0,0
35138433,Your Best Year Ever: A 5-Step Plan for Achieving Your Most Important Goals,Michael Hyatt,"Hyatt, Michael",,"=""0801075254""","=""9780801075254""",0,3.89,Baker Books,Hardcover,272,2018,2018,,2019/12/31,to-read,to-read (#232),to-read,,,,0,0
2281652,How to Raise a Jewish Child: A Practical Handbook for Family Life,Anita Diamant,"Diamant, Anita",Karen Kushner,"=""0805212213""","=""9780805212211""",0,3.94,Schocken,Paperback,320,2008,2000,,2019/12/31,to-read,to-read (#231),to-read,,,,0,0
45019012,If You Lived Here You'd Be Home By Now: Why We Traded the Commuting Life for a Little House on the Prairie,Christopher Ingraham,"Ingraham, Christopher",,"=""""","=""""",0,3.88,Harper,Kindle Edition,291,2019,2019,,2019/12/31,to-read,to-read (#230),to-read,,,,0,0
38362811,The Witches Are Coming,Lindy West,"West, Lindy",,"=""0316449881""","=""9780316449885""",5,4.14,Hachette Books,Hardcover,260,2019,2019,,2019/12/31,"audiobook, library, overdrive","audiobook (#98), library (#107), overdrive (#78)",read,This book is full of ,,,1,0
42037859,The Witches are Coming,Lindy West,"West, Lindy",,"=""""","=""""",0,4.14,Hachette Books,Kindle Edition,272,2019,2019,,2019/12/29,to-read,to-read (#229),to-read,,,,0,0
21686,Shutter Island,Dennis Lehane,"Lehane, Dennis",,"=""038073186X""","=""9780380731862""",5,4.11,HarperTorch,Mass Market Paperback,369,2004,2003,,2019/12/29,"audiobook, library, overdrive","audiobook (#97), library (#106), overdrive (#77)",read,,,,1,0
42479323,The New Chicago Way: Lessons from Other Big Cities,Edgar H Bachrach,"Bachrach, Edgar H",Austin Ray Berg,"=""0809337517""","=""9780809337514""",0,4.36,Southern Illinois University Press,Paperback,288,2019,,,2019/12/29,to-read,to-read (#228),to-read,,,,0,0
40538538,Goliath: The 100-Year War Between Monopoly Power and Democracy,Matt Stoller,"Stoller, Matt",,"=""1501183087""","=""9781501183089""",0,4.23,Simon  Schuster,Hardcover,608,2019,2019,,2019/12/29,to-read,to-read (#227),to-read,,,,0,0
37506348,Winners Take All: The Elite Charade of Changing the World,Anand Giridharadas,"Giridharadas, Anand",,"=""0451493249""","=""9780451493248""",0,4.15,Knopf Publishing Group,Hardcover,288,2018,2018,,2019/12/29,to-read,to-read (#226),to-read,,,,0,0
43521695,"The Economists' Hour: False Prophets, Free Markets, and the Fracture of Society",Binyamin Appelbaum,"Appelbaum, Binyamin",,"=""031651232X""","=""9780316512329""",0,4.10,"Little, Brown and Company",Hardcover,448,2019,2019,,2019/12/29,to-read,to-read (#225),to-read,,,,0,0
6101138,"Wolf Hall (Thomas Cromwell, #1)",Hilary Mantel,"Mantel, Hilary",,"=""0007230184""","=""""",0,3.90,HarperCollins Publishers Ltd,Paperback,653,2010,2009,,2019/12/28,to-read,to-read (#224),to-read,,,,0,0
8171378,The Warmth of Other Suns: the Epic Story of America's Great Migration,Isabel Wilkerson,"Wilkerson, Isabel",,"=""0679444327""","=""9780679444329""",0,4.45,Random House,Hardcover,622,2010,2010,,2019/12/28,to-read,to-read (#223),to-read,,,,0,0
9778945,The Shallows: What the Internet Is Doing to Our Brains,Nicholas Carr,"Carr, Nicholas",,"=""0393339750""","=""9780393339758""",0,3.89,W. W. Norton & Company,Paperback,280,2011,2010,,2019/12/28,to-read,to-read (#222),to-read,,,,0,0
3401950,The Shadow of Sirius,W.S. Merwin,"Merwin, W.S.",,"=""1556592841""","=""9781556592843""",0,4.20,Copper Canyon Press,Hardcover,120,2008,2008,,2019/12/28,to-read,to-read (#221),to-read,,,,0,0
34051011,Pachinko,Min Jin Lee,"Lee, Min Jin",,"=""""","=""""",0,4.32,Grand Central Publishing,Kindle Edition,496,2017,2017,,2019/12/28,to-read,to-read (#220),to-read,,,,0,0
33652490,Men Without Women,Haruki Murakami,"Murakami, Haruki","Phillip Gabriel, Ted Goossen","=""""","=""""",0,3.76,Bond Street Books,Kindle Edition,240,2017,2014,,2019/12/28,to-read,to-read (#219),to-read,,,,0,0
25733983,Lab Girl,Hope Jahren,"Jahren, Hope",,"=""1101874937""","=""9781101874936""",0,3.98,Knopf,Hardcover,290,2016,2016,,2019/12/28,to-read,to-read (#218),to-read,,,,0,0
40946469,Finding My Voice: My Journey to the West Wing and the Path Forward,Valerie Jarrett,"Jarrett, Valerie",,"=""""","=""""",0,4.12,Viking,Kindle Edition,320,2019,2019,,2019/12/28,to-read,to-read (#217),to-read,,,,0,0
